primary_sim,secondary_sim,adj_sim,adj_weight,primary_secondary_ratio,primary_adj_ratio,primary_secondary_diff,weighted_primary,composite_score,suitability
0.9107142857142855,0.9707811568276692,-1.0338461538461536,0.8823529411764706,0.0649350832287128,3781513.6456581936,0.594405838422094,1.7738095238095235,1.0373278642152832,1
2.625,-0.2958098811757342,0.22694183864915443,0.8823529411764706,2.3636363246969645,1.5637256714787122,2.546710999040457,4.416666666666667,2.641522761195762,2
2.0250000000000004,0.26089743589743686,-1.0338461538461536,0.8823529411764706,0.5252526605723669,7058825.68431365,1.8340896614821596,3.4916666666666667,2.060081197385451,2
0.05357142857142838,-0.5641025641025632,-1.0338461538461536,0.8823529411764706,865801.1017315537,1260504.385153996,0.17873741994510503,0.45238095238095205,-0.0983271425101904,0
0.625,-0.5641025641025632,0.22694183864915443,0.8823529411764706,2020202.732323181,0.3578431557434526,0.7203659652333029,1.3333333333333333,0.5471834941721606,1
-0.375,-0.014102564102563138,-0.4184615384615386,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.3696614821591949,-0.20833333333333331,-0.41597692871388914,0
-0.375,-0.3021978021978014,0.11487179487179361,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.2951875571820678,-0.20833333333333331,-0.4389101698069366,0
-0.375,-0.5641025641025632,0.11487179487179361,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.22748398902104308,-0.20833333333333331,-0.4828248867936231,0
1.875,-0.2820512820512816,-0.4719732441471573,0.8823529411764706,1.6515151462499842,2.7990191796406925,1.8322668731085936,3.2604166666666665,1.8420717988597377,2
0.375,-0.07521367521367481,-0.4719732441471573,0.8823529411764706,0.2196969884658962,0.7696076584641126,0.3570234827691371,0.9479166666666667,0.3397380705613504,1
1.625,-0.014102564102563138,-0.49538461538461614,0.8823529411764706,0.6868688134343086,2.5784309143466,1.5260384263494968,2.8749999999999996,1.629716970915923,2
1.5,0.6315496098104799,1.0505210918114118,0.8823529411764706,0.22727279381059706,0.4387255749934511,1.2406531683837865,2.6822916666666665,1.6834370496757938,2
1.625,-0.3300600109110744,-0.49538461538461614,0.8823529411764706,1.7777776234343956,2.5784309143466,1.6077148585777974,2.8749999999999996,1.576739003827729,2
-0.375,1.0073260073260077,-0.11076923076923118,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.6337053979871912,-0.20833333333333331,-0.23007129347024982,0
1.125,0.9531388152077814,-1.0338461538461536,0.8823529411764706,0.09848487803029918,4411765.960784243,0.802077168186264,2.1041666666666665,1.2539432805626038,2
-0.375,-0.5641025641025632,0.5815384615384613,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.22748398902104308,-0.20833333333333331,-0.46062355765035373,0
0.4821428571428571,0.3924191750278713,0.5815384615384613,0.8823529411764706,0.07792209201298185,0.15826331501866753,0.33769362345359805,1.1130952380952381,0.5780549658608397,2
2.0250000000000004,-0.274628879892037,-0.5639160839160859,0.8823529411764706,1.7212121359393686,3.6372540237586346,1.972525641642992,3.4916666666666667,1.9926437408453692,2
2.625,-0.5641025641025632,0.8123076923076913,0.8823529411764706,6060608.439393876,0.990196262581669,2.6160658737419946,4.416666666666667,2.6243853106643718,2
2.625,-0.5641025641025632,-0.4719732441471573,0.8823529411764706,6060608.439393876,3.8137249402289823,2.6160658737419946,4.416666666666667,2.563286573987243,2
1.125,-0.5641025641025632,-0.4719732441471573,0.8823529411764706,3030304.159090855,1.7843134190524024,1.194290942360476,2.1041666666666665,1.0262714794532157,1
-0.375,-0.09601745771958446,-0.6422377622377634,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.3484861108407468,-0.20833333333333331,-0.44035794921500826,0
-0.375,-0.5641025641025632,-0.5723076923076936,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.22748398902104308,-0.20833333333333331,-0.5155169538837119,0
0.1249999999999998,-0.5641025641025632,-0.5461828737300457,0.8823529411764706,1010101.305555507,0.5343135144935501,0.24644098810612972,0.5624999999999998,-0.0019357196903566224,0
0.625,0.49358974358974406,-0.43277280858676387,0.8823529411764706,0.08888890855353025,1.019607666405285,0.44694770919839555,1.3333333333333333,0.6931459425012024,1
0.625,-0.5641025641025632,-0.5270588235294117,0.8823529411764706,2020202.732323181,1.25490164287595,0.7203659652333029,1.3333333333333333,0.5113124580108693,1
